"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000519627.2",21.9679382254188,-6.35872584897143,1.56105370247093,-4.07335496460272,4.63407138196338e-05,0.00926378873000703
"ENST00000325064.9",25.4679382254188,-6.57921068446872,1.56001719154028,-4.21739626982747,2.47139445407453e-05,0.00671472125743088
"ENST00000526926.6",20.7179382254188,-6.27106197115523,1.51546864010364,-4.13803480006445,3.50293250273433e-05,0.00852599175613441
"ENST00000418203.3",7.71793822541885,-4.6555647880149,1.40289436828598,-3.31854264530475,0.000904885040708393,0.0450532693782653
"ENST00000674084.1",32.8429382254188,-6.27995413421845,1.80661900086689,-3.47608108361812,0.000508798430219758,0.0322183851504468
"ENST00000524918.5",32.5929382254188,-6.2977720412501,1.80139907819257,-3.49604488949165,0.000472209253620681,0.0305892563493323
"ENST00000313269.5",104.092938225419,-6.97096256495919,1.91169998345824,-3.64647310000433,0.000265864295260652,0.0221863754395014
"ENST00000532777.6",30.5304382254188,-6.84822860357661,1.57017680365384,-4.36143788880375,1.29210477761154e-05,0.00459190392221371
"ENST00000357248.8",228.467938225419,-9.43577113513026,2.09886328075175,-4.49565782662636,6.93551917546624e-06,0.00370822659109361
"ENST00000349721.8",99.7179382254188,-8.31936779989291,1.99552649431235,-4.16900894255464,3.05926987193125e-05,0.00794254442528284
"ENST00000379819.6",10.3429382254188,-5.21182383121153,1.42655038151731,-3.65344533129501,0.000258744898137303,0.0219051930792616
"ENST00000361226.8",19.7179382254188,-6.19686135507187,1.5089118448008,-4.10684121569073,4.0110675970413e-05,0.00875912200677261
"ENST00000377245.9",37.0929382254188,-7.13571769970149,1.59703245050643,-4.4681106494979,7.89134865437644e-06,0.00385347327088245
"ENST00000704004.1",43.9679382254188,-7.29974260147375,1.78035106881473,-4.10017031434904,4.12846193564611e-05,0.00893200385076916
"ENST00000374736.8",120.405438225419,-6.79849416162724,1.95740806716908,-3.47321249751444,0.000514268010186364,0.032413805999991
"ENST00000684092.1",82.5929382254188,-7.31246124626606,1.71932363579786,-4.25310342626256,2.10828141805411e-05,0.00631565430951954
"ENST00000373600.7",56.4679382254188,-7.74597323918061,1.66087224065701,-4.66379836423567,3.10425559573717e-06,0.00269304421932748
"ENST00000480266.6",27.6554382254188,-6.49650092611425,1.72579657933083,-3.76434917296755,0.000166983419212601,0.0181953145573619
"ENST00000654822.1",16.4054382254188,-5.48537038707244,1.65492182136987,-3.31457976820434,0.000917809888608515,0.0454354785110732
"ENST00000682501.1",119.530438225419,-7.94178350455863,2.02883345756173,-3.9144580719322,9.06074800031235e-05,0.0130955687130415
"ENST00000292035.10",17.9679382254188,-5.93674948529951,1.59098812437004,-3.73148573164253,0.000190353793329135,0.0191186810132185
"ENST00000646625.1",45.3429382254188,-7.43100051967697,1.64374670189735,-4.52076984312699,6.16151491957668e-06,0.00363867027989344
"ENST00000642617.1",9.84293822541885,-5.13445566525529,1.40181731641211,-3.66271382521988,0.000249557286254103,0.021438071877255
"ENST00000343730.10",19.1554382254188,-5.85464300647134,1.66599100095593,-3.51421046278882,0.000441063207485691,0.0291951357113616
"ENST00000224949.9",70.5304382254188,-7.65705490796809,1.91968174470577,-3.98871059178702,6.64334111010088e-05,0.011248428143378
"ENST00000695833.1",6.34293822541885,-4.431370332889,1.3286182064527,-3.33532260160756,0.000852004955802612,0.0436577802572014
"ENST00000545675.5",40.7179382254188,-6.85420169245817,1.82049752002301,-3.7650156713048,0.000166538636914259,0.0181953145573619
"ENST00000378467.8",62.5304382254188,-7.24782917152002,1.95448922753896,-3.70829834690176,0.000208656729087579,0.0200636754397546
"ENST00000697075.1",7.53043822541885,-4.71004188477799,1.34809004861797,-3.49386295789855,0.000476085337067736,0.0306182500953612
"ENST00000359188.8",28.3429382254188,-6.73808387312868,1.56021045767379,-4.31870190331559,1.56949600725925e-05,0.00531490488487241
"ENST00000376139.6",47.4679382254188,-7.49819854247528,1.63181227344131,-4.59501295860609,4.32722376003749e-06,0.00326161001216245
"ENST00000337970.7",78.2179382254188,-6.36703953579687,1.92999615928171,-3.2989907804617,0.000970330980844596,0.0469415190443371
"ENST00000374176.8",42.5304382254188,-6.83903118758973,1.83831021392974,-3.72028134085704,0.000199000970956488,0.0194828831009803
"ENST00000681793.1",7.34293822541885,-4.66942525444131,1.36335974237046,-3.42493995482266,0.000614935311391689,0.0352131429051585
"ENST00000604524.5",17.6554382254188,-5.89630478421429,1.59724015530951,-3.69155806946997,0.000222884494324675,0.0205846604521358
"ENST00000277865.5",144.842938225419,-8.42160955154191,2.2147168147428,-3.80256721558324,0.000143204395967957,0.016814642794911
"ENST00000679755.1",20.4054382254188,-5.75471141872107,1.70822271867085,-3.36882969405697,0.000754880559314615,0.0403627898145201
"ENST00000371207.8",32.8429382254188,-5.6406059325787,1.51661914512123,-3.71919736785851,0.000199856844294169,0.0194828831009803
"ENST00000403870.7",6.09293822541885,-4.36520753932503,1.30655125547449,-3.34101515040813,0.000834726679777802,0.0431509371674516
"ENST00000536831.5",155.342938225419,-7.30308359716308,2.13225140130644,-3.42505747337693,0.000614669376352194,0.0352131429051585
"ENST00000353979.7",6.03043822541885,-4.34811477802327,1.32402157624865,-3.28402108849522,0.0010233726443381,0.0484051117562837
"ENST00000278071.6",155.092938225419,-7.51402359967713,2.18512652130352,-3.43871328567039,0.000584485910702514,0.0345749311125948
"ENST00000265277.10",18.8429382254188,-5.66123960582348,1.68241656291438,-3.36494524044436,0.00076558851674025,0.0407488411894138
"ENST00000392952.7",7.71793822541885,-4.65558322484465,1.38980383246652,-3.34981320103447,0.000808660753088527,0.0422710674645784
"ENST00000710382.1",99.6554382254188,-7.9768075281325,2.11328919204058,-3.77459344332809,0.000160268825842215,0.0178993098795382
"ENST00000368797.10",16.5304382254188,-5.74826442575828,1.62327325745767,-3.54115636375423,0.000398377413058101,0.0277865272642256
"ENST00000623213.2",6.53043822541885,-4.47907743678175,1.34457943418322,-3.33121072873067,0.000864691175371541,0.0439225521820249
"ENST00000683612.1",11.5929382254188,-5.346556538941,1.4957608540055,-3.57447283409207,0.000350934244910843,0.0255461721096907
"ENST00000354420.7",60.9054382254188,-7.62735615819759,1.86570508511565,-4.08818961745222,4.3475273423082e-05,0.00907002891789048
"ENST00000413872.6",70.9679382254188,-7.56419014994422,1.92794658925321,-3.92344382988028,8.72921246042955e-05,0.0130955687130415
"ENST00000382409.4",36.4679382254188,-6.67444760995681,1.89081264509851,-3.5299359919444,0.000415660215023658,0.0286098859455079
"ENST00000299492.9",44.2804382254188,-6.98117144469241,1.91309801888821,-3.64914467307299,0.000263114902115058,0.0221863754395014
"ENST00000256194.8",84.4054382254188,-7.95872821778877,1.9516327550544,-4.07798454764453,4.54277849451936e-05,0.00923013585242952
"ENST00000396253.7",47.2179382254188,-6.1554329284949,1.78267350881489,-3.4529221969462,0.000554548922948333,0.0336289603022098
"ENST00000533940.5",11.2179382254188,-5.33797313743699,1.47117599634785,-3.62837155492499,0.000285214589130949,0.0231400142001172
"ENST00000362021.9",11.3429382254188,-5.25808503404907,1.49851866948241,-3.50885520556459,0.000450039839702916,0.0297051720183569
"ENST00000532437.1",7.53043822541885,-4.7100447920477,1.34673478537278,-3.49738110517725,0.000469850094213713,0.0305808281375978
"ENST00000620384.1",5.71793822541885,-4.25984429832983,1.29202707469308,-3.29702401889818,0.00097715144431964,0.0469796721151702
"ENST00000501817.6",6.46793822541885,-4.4634020551777,1.3191164210386,-3.38363012088309,0.000715343016861141,0.038656341477959
"ENST00000361723.7",13.3429382254188,-5.60512894572468,1.45447465373844,-3.85371373183975,0.000116339612637464,0.0146150074671343
"ENST00000533023.5",6.28043822541885,-4.3481116974196,1.32596904275008,-3.27919548438444,0.00104103495208735,0.0486782083345852
"ENST00000698865.1",192.342938225419,-6.69218963112815,1.86594938487458,-3.58647972199845,0.000335172115131403,0.0251686663539581
"ENST00000533820.5",19.4054382254188,-5.61586235787014,1.62696481080172,-3.45174174670859,0.000556980554521749,0.0336289603022098
"ENST00000252268.8",41.2179382254188,-6.643388731166,1.83954248131104,-3.61143534257022,0.000304507006963488,0.0238308542134135
"ENST00000710926.1",30.0929382254188,-6.81449971541405,1.59430665993143,-4.2742716233194,1.91763145588841e-05,0.00594390893117504
"ENST00000710947.1",18.7179382254188,-5.95372863555826,1.6183683560614,-3.67884642161922,0.000234291293065995,0.0208346551446169
"ENST00000534313.6",467.780438225419,-10.3548292268349,2.21260214691091,-4.67993273950839,2.86969045727658e-06,0.00268212748898898
"ENST00000698255.1",20.2804382254188,-6.23906669147337,1.51419460247485,-4.12038629729364,3.7823769384136e-05,0.00859904330879421
"ENST00000524904.5",16.2179382254188,-5.90222302842009,1.48787989122077,-3.96686793285273,7.28233183271042e-05,0.011899228363854
"ENST00000538039.6",28.6554382254188,-6.65732269737045,1.7095898625235,-3.8941051554574,9.85618901384142e-05,0.0135075943309048
"ENST00000530203.2",7.15543822541885,-4.54033072594797,1.3644852150238,-3.32750452401843,0.000876275663354032,0.0442225856369985
"ENST00000260315.8",21.5304382254188,-4.84548289886927,1.46791168966057,-3.30093624364399,0.000963627774410061,0.0467139555536628
"ENST00000544551.5",16.4679382254188,-5.92538961036889,1.48353015699191,-3.99411470164081,6.49364241547836e-05,0.0111566506382403
"ENST00000316851.12",46.9679382254188,-6.79564526383504,1.97443722974024,-3.44181377937706,0.000577827884738523,0.034408417853622
"ENST00000445177.6",142.280438225419,-8.64383839446845,2.18632082122205,-3.95360018098211,7.69840092545935e-05,0.0122367915662778
"ENST00000620157.4",202.592938225419,-9.12784037603251,2.26632810084312,-4.02758999133302,5.63515014541238e-05,0.0101285321767466
"ENST00000621676.5",51.8429382254188,-6.70824798517573,1.8899235829582,-3.54948107196781,0.000385991213513305,0.0271658755872045
"ENST00000356641.7",26.1554382254188,-6.51188832734211,1.66022445880178,-3.92229393611144,8.77098981063942e-05,0.0130955687130415
"ENST00000700490.1",43.2179382254188,-7.03809429730117,1.82202309339349,-3.86279093981889,0.000112098936557221,0.0144027585927095
"ENST00000682444.1",69.9054382254188,-7.38568526979274,2.07103392942302,-3.56618265150797,0.000362218963393051,0.0261930178818972
"ENST00000397296.6",13.1554382254188,-5.50868837142959,1.50011832327265,-3.67216924556448,0.000240500315088345,0.0209449910783832
"ENST00000396349.3",10.8429382254188,-5.28529127685491,1.42120855235005,-3.71887100462166,0.000200115207747808,0.0194828831009803
"ENST00000423947.7",178.842938225419,-7.4591038873909,1.9808245813949,-3.76565595835759,0.000166112396368634,0.0181953145573619
"ENST00000449723.7",1092.34293822542,-11.8922919883999,2.28272440713099,-5.20969239705401,1.89153968802462e-07,0.000620093139596362
"ENST00000551313.1",208.467938225419,-9.65124465841139,1.80587655323984,-5.34435459671734,9.07397807971379e-08,0.000424045143621185
"ENST00000547488.6",22.0304382254188,-4.99922204675002,1.50663977415478,-3.31812695543271,0.000906232842924962,0.0450532693782653
"ENST00000677210.1",36.3429382254188,-6.67106580912699,1.80492605869052,-3.69603274162205,0.00021899474267255,0.0205241712035872
"ENST00000550920.6",441.030438225419,-9.29961803884452,1.8561643053896,-5.01012653451094,5.43942592794998e-07,0.00116825561895033
"ENST00000355192.8",13.8429382254188,-5.66139503789936,1.45620258446531,-3.88777983111334,0.00010116532602535,0.0135075943309048
"ENST00000338356.7",25.9054382254188,-6.51571517551871,1.6478714752419,-3.95401903207423,7.68492925217165e-05,0.0122367915662778
"ENST00000434735.6",48.4679382254188,-7.41466485631983,1.78459387605387,-4.15481917528222,3.25544893140939e-05,0.00809221486503316
"ENST00000541640.5",21.6554382254188,-6.33731896235432,1.5251512744055,-4.15520681043564,3.24993445327993e-05,0.00809221486503316
"ENST00000652382.1",123.405438225419,-6.75924445508371,1.96050413574979,-3.4477073176378,0.000565366326373812,0.0340472927372435
"ENST00000620786.5",7.96793822541885,-4.80041985648052,1.40143298008865,-3.42536526875288,0.000613973367277334,0.0352131429051585
"ENST00000392404.7",41.6554382254188,-7.30642551350776,1.61338978663432,-4.5286176806348,5.93708121221466e-06,0.00363867027989344
"ENST00000248211.11",6.78043822541885,-4.54042744789101,1.32478915569428,-3.42728307246108,0.000609653185236523,0.0352131429051585
"ENST00000541009.6",9.96793822541885,-5.15419653184813,1.40343872631853,-3.67254831663974,0.000240143728101061,0.0209449910783832
"ENST00000610343.5",142.342938225419,-8.68264112414665,2.03362354507067,-4.26954199325271,1.95874770050705e-05,0.00594390893117504
"ENST00000409126.5",19.2179382254188,-6.1582786630351,1.50611432766466,-4.08885205453425,4.33513221557021e-05,0.00907002891789048
"ENST00000272274.8",67.4679382254188,-8.01248481122808,1.6747677360693,-4.78423642793207,1.71638558564575e-06,0.00217808233413784
"ENST00000341423.10",461.155438225419,-10.2896575795148,2.4013863714616,-4.28488214216526,1.82836087083807e-05,0.0058527075929414
"ENST00000379600.8",17.2179382254188,-5.76120603923396,1.62563855795109,-3.54396493061485,0.000394157670621895,0.0275745153645246
"ENST00000679008.1",213.842938225419,-9.14399300336699,2.23952256938352,-4.08300998095505,4.4456112853543e-05,0.00914169267127188
"ENST00000219022.3",12.9679382254188,-5.46191433697519,1.52311212031348,-3.5860225023034,0.00033575999905436,0.0251686663539581
"ENST00000377669.7",112.155438225419,-5.90264276624496,1.76435485648635,-3.34549636913737,0.000821354345701544,0.0425538040835084
"ENST00000687822.1",7.34293822541885,-4.65564525528553,1.36029402336007,-3.42252864111362,0.000620415612021192,0.0352950418554541
"ENST00000338450.7",15.4054382254188,-5.23786922565173,1.41820338455509,-3.69331316135233,0.000221351157378412,0.0205241712035872
"ENST00000398160.6",10.6554382254188,-5.25816422766583,1.43363674337621,-3.6677102843241,0.000244732257766303,0.0211793108702498
"ENST00000420743.6",29.4054382254188,-6.41292265644844,1.75396971678963,-3.65623339733954,0.000255948336374226,0.0217472321008006
"ENST00000698997.1",82.5304382254188,-7.99010235692997,1.66946378551477,-4.78602915873751,1.70113353046874e-06,0.00217808233413784
"ENST00000611816.5",7.71793822541885,-4.69659623121374,1.36835373794956,-3.43229685494299,0.00059849206625352,0.0351590392615853
"ENST00000540871.5",27.6554382254188,-6.70164230386225,1.58250896534487,-4.23482106618069,2.2873376499571e-05,0.00651779652791435
"ENST00000311459.12",8.03043822541885,-4.64160637479709,1.42023724421494,-3.26819085593183,0.00108237349980922,0.0495896846991023
"ENST00000413890.6",19.9679382254188,-6.15824302659174,1.57142303602128,-3.91889573044819,8.8955584208214e-05,0.0130955687130415
"ENST00000555899.1",5.84293822541885,-4.29584412156752,1.29158257201484,-3.32603134685079,0.000880920210132419,0.0443611673059356
"ENST00000555002.6",56.7179382254188,-7.58798619357978,1.83598267446508,-4.13292908430663,3.58169262483672e-05,0.00855658574733716
"ENST00000533601.7",10.6554382254188,-5.10419659748855,1.4958737900441,-3.41218399002638,0.000644445995971387,0.0362846388960661
"ENST00000685843.1",10.0304382254188,-5.16396671913287,1.40415140588016,-3.67764238066333,0.000235399681510693,0.0208346551446169
"ENST00000556951.6",51.9679382254188,-7.32825891739537,1.85182050560636,-3.95732680095569,7.57932056985255e-05,0.0122333715430451
"ENST00000700268.1",32.7179382254188,-6.54589289482204,1.78289188179649,-3.67150300119501,0.000241128246173289,0.0209449910783832
"ENST00000553415.5",25.8429382254188,-6.05689199869201,1.80923615553634,-3.34776197134777,0.000814669498813927,0.0424085106574065
"ENST00000435893.6",17.5304382254188,-5.47754161804018,1.6689958514767,-3.28193842614631,0.00103096115008462,0.0486655317835902
"ENST00000261302.9",26.5929382254188,-6.43327327083457,1.72125823057581,-3.73754103629323,0.000185828767487977,0.0188785868744525
"ENST00000556807.1",8.78043822541885,-4.95477249937329,1.38306588273161,-3.58245587664083,0.000340379122136898,0.0251686663539581
"ENST00000556511.2",6.78043822541885,-4.54039806464636,1.33663142504504,-3.39689609234899,0.000681548413441156,0.0376478965211964
"ENST00000675980.1",24.5929382254188,-6.52717883853254,1.53958023402595,-4.23958342298549,2.23934963095055e-05,0.00645983252799884
"ENST00000632950.2",6.90543822541885,-4.50998787388104,1.37221933525937,-3.28663775388983,0.00101391169458845,0.0482506327001095
"ENST00000674330.1",11.9054382254188,-4.81470245522043,1.39419423889836,-3.45339431256353,0.000553579174245057,0.0336289603022098
"ENST00000336455.9",5.65543822541885,-4.24153012257286,1.28384092571616,-3.30378167389144,0.000953900884486754,0.0464351001394115
"ENST00000318023.11",6.78043822541885,-4.54038475248614,1.34213638488048,-3.38295332995571,0.00071710817414682,0.038656341477959
"ENST00000673750.1",11.0304382254188,-5.31190508160996,1.41905609276396,-3.74326646331769,0.000181643424321035,0.0186972698356181
"ENST00000559511.6",93.0304382254188,-8.4805538169448,1.71395120125918,-4.94795523391473,7.49971509212317e-07,0.00116825561895033
"ENST00000559237.5",40.7179382254188,-6.85718394739883,1.89173887257343,-3.62480469520123,0.000289179903878013,0.0232888186168978
"ENST00000561186.5",57.8429382254188,-6.51117812195104,1.75916342725524,-3.7012923421846,0.000214504165105185,0.0203744078123892
"ENST00000644861.2",393.092938225419,-10.1293404604996,2.36559681581748,-4.28193866037107,1.85272059711977e-05,0.0058527075929414
"ENST00000261858.7",22.5929382254188,-5.89619299120706,1.80241183105494,-3.27127956531225,0.00107062016595936,0.0493740248249506
"ENST00000560726.5",7.53043822541885,-4.71001719137721,1.35980979550564,-3.46373235944061,0.000532736270841533,0.032920894740718
"ENST00000312493.5",48.5929382254188,-7.53254340271125,1.63300271068571,-4.61269497804342,3.97481390118456e-06,0.00320260350396822
"ENST00000409931.7",8.65543822541885,-4.93209109215396,1.37618115898701,-3.58389668391073,0.000338506026686828,0.0251686663539581
"ENST00000696719.1",24.4679382254188,-6.14832576863456,1.78602081920742,-3.44247150005955,0.000576424599322196,0.034408417853622
"ENST00000557785.5",30.4679382254188,-5.26236508461756,1.50019244721044,-3.50779334638217,0.000451839892799134,0.0297399744651959
"ENST00000566587.5",15.0304382254188,-5.55388175476978,1.6291839056542,-3.40899620693197,0.000652023862797453,0.0362868249490863
"ENST00000562684.5",6.71793822541885,-4.52523255130494,1.37227626832535,-3.29761044168407,0.000975113178542032,0.0469796721151702
"ENST00000568706.1",7.84293822541885,-4.77512728227053,1.40941524594683,-3.38802017077845,0.000703990869025689,0.0381780398483404
"ENST00000414144.7",27.2179382254188,-6.6779833886231,1.55782121057359,-4.28674570823455,1.81309639911441e-05,0.0058527075929414
"ENST00000572748.2",22.6554382254188,-6.4047943337962,1.53153212588094,-4.18195232444906,2.89016582688967e-05,0.00762431664704054
"ENST00000424546.6",11.3429382254188,-5.35513436072784,1.47064321279597,-3.6413552343173,0.000271206612994685,0.0223922746262679
"ENST00000620440.4",41.0929382254188,-6.95609044139263,1.88877563865256,-3.68285692542871,0.000230634616522912,0.0208069824311751
"ENST00000338110.11",78.3429382254188,-7.73116232928616,2.07572847682064,-3.72455377262437,0.000195661004924719,0.0192903588230844
"ENST00000252797.6",21.1554382254188,-6.11350243239555,1.65079144702686,-3.70337660968998,0.000212748683184778,0.0203733021774406
"ENST00000300835.9",50.3429382254188,-7.30631947310472,1.92466941510846,-3.79614255609346,0.000146965008643893,0.0171015226895114
"ENST00000706321.1",13.4054382254188,-5.23037683956398,1.59507809837642,-3.27907257010663,0.00104148849556312,0.0486782083345852
"ENST00000561491.1",10.2179382254188,-4.83825779696163,1.40143304552675,-3.45236457239605,0.000555696349329127,0.0336289603022098
"ENST00000698444.1",46.6554382254188,-6.91692838518416,1.78844501186843,-3.86756558869981,0.000109927267335364,0.0143561447366053
"ENST00000626059.2",15.2179382254188,-5.80565315986714,1.49878786157055,-3.87356563842431,0.000107254502192244,0.0141588062046552
"ENST00000569436.7",39.3429382254188,-6.8602267186055,1.80786128804134,-3.79466431633034,0.000147843344315728,0.0171015226895114
"ENST00000358896.10",20.0304382254188,-6.22045315737673,1.52377953436421,-4.08225272560324,4.46012567202343e-05,0.00914169267127188
"ENST00000441236.3",6.34293822541885,-4.4313833193787,1.3237647169391,-3.34756113580761,0.0008152600352691,0.0424085106574065
"ENST00000692966.1",12.1554382254188,-5.337928047893,1.51768853801941,-3.51714328346909,0.000436218239154172,0.0289564641365806
"ENST00000378798.9",43.4054382254188,-6.95330663646308,1.83222620744224,-3.79500446408842,0.000147640799723232,0.0171015226895114
"ENST00000565574.5",7.84293822541885,-4.77522890889577,1.35504019525919,-3.52404963749609,0.000425004623600273,0.0288371520309291
"ENST00000305850.10",6.59293822541885,-4.49471663880028,1.31790153891501,-3.41051019828131,0.000648414591370758,0.0362868249490863
"ENST00000683363.1",62.8429382254188,-7.22230983212242,1.92091109290407,-3.75983555865857,0.000170025080489087,0.0182238808748074
"ENST00000405402.6",14.4679382254188,-5.5389737991568,1.57341269275134,-3.52035662650661,0.00043096691617902,0.0288823243998005
"ENST00000614302.5",25.7804382254188,-6.42515899514194,1.69814916535845,-3.78362462274373,0.000154560878408124,0.0175309427636273
"ENST00000660047.1",14.2804382254188,-5.46184090967918,1.61468198051978,-3.3826109262215,0.000718002747643337,0.038656341477959
"ENST00000619711.5",72.9679382254188,-7.25536117260948,2.05179105874144,-3.53611111701593,0.000406063857630489,0.0281953972508071
"ENST00000614237.1",70.7179382254188,-8.05639828178887,1.79452802536744,-4.4894246107632,7.14158163995603e-06,0.00370822659109361
"ENST00000379980.8",13.0929382254188,-5.27613717957049,1.57634969515662,-3.347060107146,0.000816734990834244,0.0424085106574065
"ENST00000268712.8",180.092938225419,-8.8394409542925,2.14362981121283,-4.12358556876539,3.73019794260882e-05,0.00859904330879421
"ENST00000395602.8",13.2179382254188,-5.56881063914077,1.45963626509322,-3.81520435763161,0.000136070278190892,0.0162215210214713
"ENST00000176643.11",52.6554382254188,-7.18925823654117,1.8735957184213,-3.83714488982654,0.000124473038979464,0.0152903085704372
"ENST00000347486.8",141.717938225419,-7.99748752377925,2.06789538911757,-3.8674526602586,0.000109978169470698,0.0143561447366053
"ENST00000301043.10",12.8429382254188,-5.48551744642136,1.48944914449366,-3.68291691374677,0.000230580329471138,0.0208069824311751
"ENST00000308377.8",39.0929382254188,-7.21304266021072,1.6120380707412,-4.47448654664479,7.65951488379146e-06,0.00385347327088245
"ENST00000394566.5",20.2179382254188,-6.23443736075384,1.51415557759997,-4.11743512554755,3.83112324709753e-05,0.00859904330879421
"ENST00000452764.3",20.4679382254188,-6.25286374728579,1.51806946059049,-4.11895760346407,3.80590156005992e-05,0.00859904330879421
"ENST00000438274.7",34.0929382254188,-6.65384231564273,1.77964338293969,-3.738862729145,0.000184854625695949,0.0188785868744525
"ENST00000293362.7",57.8429382254188,-7.78448609824407,1.66036982024545,-4.68840495853706,2.75342739597101e-06,0.00268212748898898
"ENST00000415816.7",53.7179382254188,-7.67941581892367,1.64677933602382,-4.66329377041235,3.11188025001463e-06,0.00269304421932748
"ENST00000357984.7",14.7179382254188,-5.75486059498211,1.4699795729401,-3.91492555469451,9.04321060557657e-05,0.0130955687130415
"ENST00000452796.7",8.96793822541885,-4.98815777866517,1.38255412483878,-3.60792947563397,0.000308650355857662,0.0239598811128575
"ENST00000685559.1",33.9679382254188,-6.80819783100517,1.82481836787996,-3.73089067429479,0.000190804014610222,0.0191186810132185
"ENST00000509507.5",168.780438225419,-8.96701677580107,2.05637017639853,-4.36060436915384,1.29703697195115e-05,0.00459190392221371
"ENST00000503064.5",12.9679382254188,-5.56142602622092,1.46782781699028,-3.788881748831,0.000151326919044045,0.0173328666195252
"ENST00000649377.1",27.0929382254188,-4.96746316881239,1.48724129148336,-3.3400519453423,0.000837627208915851,0.043205292193218
"ENST00000682306.1",140.342938225419,-8.7343237101862,2.16257723804904,-4.03884936755638,5.37140441784393e-05,0.00980533090838604
"ENST00000360793.8",41.4054382254188,-6.69535093090463,1.62017850354507,-4.13247732657526,3.58874177539606e-05,0.00855658574733716
"ENST00000343125.8",8.78043822541885,-4.95478150287083,1.37780411491445,-3.59614363844345,0.000322969510474185,0.0246617829468621
"ENST00000314523.7",8.96793822541885,-4.98815186755821,1.3861105389015,-3.5986681635877,0.000319851000010317,0.0245037326762002
"ENST00000538886.5",40.1554382254188,-7.23868155758942,1.63972769085333,-4.41456322166662,1.0121413450107e-05,0.00424141759639673
"ENST00000411744.6",14.2804382254188,-5.70888536600338,1.46228196679708,-3.90409339349775,9.45792554037085e-05,0.0133482141880754
"ENST00000443798.8",223.342938225419,-9.08222419932711,2.24391962619378,-4.04748195671016,5.17715714341028e-05,0.00960075030261306
"ENST00000696541.1",13.6554382254188,-5.49320616836741,1.57872368866534,-3.47952349597756,0.000502306320735085,0.0318937214410217
"ENST00000570561.5",7.03043822541885,-4.59918164578099,1.34438434084453,-3.42103184785076,0.00062384026415625,0.0353802223598906
"ENST00000684760.1",128.155438225419,-8.49891321293941,2.16492425306155,-3.92573236727363,8.64662529351738e-05,0.0130955687130415
"ENST00000610712.1",19.4054382254188,-5.85239495405065,1.47216208843822,-3.97537404339714,7.0268726913122e-05,0.0115626695285353
"ENST00000590986.5",19.9679382254188,-5.78034166300217,1.70615630536889,-3.38793206977152,0.000704217032210678,0.0381780398483404
"ENST00000677068.1",12.4054382254188,-5.49333584324156,1.43932107574793,-3.81661599750215,0.000135294484093139,0.0162117482836938
"ENST00000402690.6",48.9054382254188,-7.20586322771046,1.89149056544946,-3.80962155420435,0.000139179667322495,0.0164246065992799
"ENST00000581373.5",6.59293822541885,-4.43135309068025,1.33452551877658,-3.32054578824589,0.000898416205157839,0.0449515911128867
"ENST00000254442.8",89.3429382254188,-7.92172350143897,2.09921375213838,-3.77366215963927,0.000160868572913765,0.0178993098795382
"ENST00000427363.7",33.2804382254188,-5.93050916746569,1.71623690532743,-3.4555306141341,0.000549210818642793,0.033506161849628
"ENST00000679114.1",17.6554382254188,-5.37453758160081,1.50107066702299,-3.58046939406252,0.000342977517516743,0.0252807970797988
"ENST00000593032.6",10.1554382254188,-4.57000673682037,1.37124075806141,-3.33275299027809,0.00085991250067483,0.043870557840105
"ENST00000706714.1",8.40543822541885,-4.53357213919103,1.33760380086467,-3.38932360708034,0.000700652707649516,0.0381618908320247
"ENST00000427685.2",9.46793822541885,-5.04204649049129,1.4423050172576,-3.49582538378619,0.000472597857661087,0.0305892563493323
"ENST00000443272.3",83.0929382254188,-7.83576403898047,1.95155579263473,-4.01513708629445,5.94112524205929e-05,0.0105166918489362
"ENST00000679885.1",5.90543822541885,-4.31348404705968,1.30042636084329,-3.31697678310865,0.000909971778829307,0.0451431010278675
"ENST00000301264.7",32.6554382254188,-6.37975551021054,1.79437557362967,-3.55541816549895,0.00037737839554709,0.0268018954114082
"ENST00000621835.4",23.1554382254188,-6.42116872733419,1.55069902521262,-4.14082205697766,3.4606335044432e-05,0.0085117013120863
"ENST00000327473.9",41.7804382254188,-6.95048965246399,1.81898827062197,-3.82107447569599,0.000132871516172973,0.0160034837468953
"ENST00000601130.6",42.9054382254188,-7.34987167541769,1.6206459211824,-4.53514958409627,5.75626742433264e-06,0.00363867027989344
"ENST00000221249.10",121.530438225419,-8.32695946982075,2.1552837191151,-3.86350966045415,0.000111769470992339,0.0144027585927095
"ENST00000597921.6",33.1554382254188,-6.60087785836652,1.77831156878837,-3.71187927594934,0.000205726110480722,0.0198636210640188
"ENST00000247977.9",21.9054382254188,-5.81175877595742,1.7134513102803,-3.39184355055102,0.000694240685622641,0.0380064096064372
"ENST00000531836.6",46.7179382254188,-7.27965655895432,1.84563586377471,-3.94425395704325,8.00487928125601e-05,0.0124694672857219
"ENST00000380702.7",38.8429382254188,-6.63634331156551,1.9280031204025,-3.44208120896614,0.000577256924829334,0.034408417853622
"ENST00000644737.1",8.84293822541885,-4.80031172714152,1.46637090350906,-3.2735999573193,0.00106186826220452,0.049229392489426
"ENST00000361113.10",17.8429382254188,-5.59776309186205,1.69477779110025,-3.30294810402725,0.000956740920288882,0.0464765246225988
